805;Clínica Dental Móvil Triple. Pat. PW4102 (Viña del Mar );Calle Álvarez 1600;-1;5109
806;Hospital Dr. Gustavo Fricke (Viña del Mar);Calle Álvarez 1532;322577571;5109
807;Hospital San Martín (Quillota);Calle Concepción 1050;332298020;5501
808;Hospital de Quilpué;Calle San Martín 1270;322759015;5801
809;Hospital Dr. Mario Sánchez Vergara (La Calera);Calle Carrera 1603;332293192;5502
810;Hospital Santo Tomás (Limache);NULL;332293801;5802
811;Hospital San Agustín (La Ligua);Calle Portales 1020;332293490;5401
812;Hospital Dr. Víctor Hugo Moll (Cabildo);NULL;332293400;5402
813;Hospital de Petorca;Calle Manuel Montt 860;332293610;5404
814;Hospital Adriana Cousiño (Quintero);Calle Aránguiz Tudela 380;322578900;5107
815;Hospital Juana Ross de Edwards (Peñablanca, Villa Alemana);Calle Sargento Aldea 660;322759542;5804
816;Hospital Centro Geriátrico Paz de la Tarde (Limache);Calle Caupolicán 198;332294801;5802
817;Clínica Miraflores;Calle Los Fresnos 276;322389900;5109
818;Clínica Reñaca;Calle Anabaena, Jardín del Mar 336;322656000;5109
819;Clínica Los Carrera;Calle Caupolicán 958;322539800;5801
820;Clínica Dr. Manzur;Calle Aníbal Pinto 818;322910295;5801
821;Sanatorio Marítimo San Juan de Dios;Avenida San Martín 1355;322460220;5109
822;Instituto de Seguridad del Trabajo;Calle Álvarez 662;322262126;5109
823;Hospital Niños y Cunas;Calle Limache 1667;322385000;5109
824;Hospital Naval Almirante Neff;NULL;322573047;5109
825;Clínica Los Leones;Avenida Latorre 54;332222630;5502
826;Clínica Ciudad del Mar (ex Avansalud);Calle 13 Norte 635;322451002;5109
827;Hospital Clínico Viña del Mar;Calle Limache 1741;322323800;5109
828;Megasalud S.A. Centro Médico y Dental Viña del Mar;Calle 3 Norte 464;323241445;5109
829;Centro de Salud Mutual CChC Viña del Mar;Calle Limache 1300;322689101;5109
830;Megasalud S.A. Centro Médico y Dental Quilpué;Calle Aníbal Pinto 843;322830516;5801
831;Centro Médico y Dental Zona V de Valparaíso;Calle 3 Poniente 261;323132471;5109
832;Centro de Atención Primaria de Salud Naval (Viña del Mar);NULL;322573000;5109
833;Centro de Atención Primaria de Salud Naval (Villa Alemana);Avenida Valparaíso 1795;322294100;5804
834;MAS Salud Limitada;Calle 14 Norte 571;322696083;5109
835;Laboratorio Clínico Vida Integra;Calle 13 Norte 635;-1;5109
836;Policlínico de la Asociación Chilena de Seguridad AChS. Agencia Viña del Mar;Calle 7 Norte 550;-1;5109
837;Centro de Rehabilitación Limache Capredena;Avenida Urmeneta 855;332335500;5802
838;Policlínico de la Asociación Chilena de Seguridad AChS Agencia La Ligua;Avenida Portales 746;332711265;5401
839;Policlínico de la Asociación Chilena de Seguridad AChS Agencia Cabildo;Avenida Humeres 371;332763514;5402
840;Vacunatorio Internacional Inmunyzan;Calle Colón, Piso 2, Nº 8 2020;-1;5101
841;Centro de Salud Familiar Nueva Aurora;NULL;322611419;5109
842;Centro de Salud Familiar Profesor Eugenio Cienfuegos;NULL;322780262;5109
843;Centro de Salud Familiar Miraflores;NULL;322647890;5109
844;Centro de Salud Familiar Gómez Carreño;Calle 19 Poniente 5650;322832319;5109
845;Centro de Salud Familiar Marco Maldonado;Calle Álvarez 1682;322272361;5109
846;Centro de Salud Familiar Concón;Calle Chañarcillo 1150;322813872;5103
847;Centro de Salud Familiar Quilpué;Calle Covadonga 1490;322721502;5801
848;Centro de Salud Familiar El Belloto;NULL;322928691;5801
849;Centro de Salud Familiar Villa Alemana;Avenida Quinta 32;322952487;5804
850;Centro de Salud Familiar Dr. Miguel Concha;Calle Maipú 902;332291285;5501
851;Centro de Salud Familiar Cardenal Raúl Silva Henríquez;NULL;332319757;5501
852;Centro de Salud Familiar La Cruz;Avenida 21 de Mayo 5010;332294743;5504
853;Centro de Salud Familiar Lusitania;Calle García Lorca 101;322272342;5109
854;Centro de Salud Familiar Ventanas;NULL;322571900;5105
855;Centro de Salud Familiar Puchuncaví;NULL;322575000;5105
856;Centro de Salud Familiar Manuel Lucero;Calle Lo Rojas 2250;332441138;5803
857;Centro de Salud Familiar Boco;NULL;332294889;5501
858;Centro de Salud Familiar San Pedro;NULL;332293150;5501
859;Centro de Salud Familiar La Palma;NULL;332294765;5501
860;Centro de Salud Familiar Artificio;Calle Camilo Henríquez 88;332333365;5502
861;Centro de Salud Familiar Hijuelas;Calle Manuel Rodríguez 465;332271125;5503
862;Centro de Salud Familiar Nogales;NULL;332294901;5506
863;Centro de Salud Familiar UE Rosa Sanchez G. El Melón;Calle Gustavo Filippi Murato 601;332280256;5506
864;Centro de Salud Familiar Dr. Juan Carlos Baeza;Avenida Tamarugal 350;800500740;5109
865;Centro de Salud Familiar Brígida Zavala;Calle Blanca Vergara 1794;322581776;5109
866;Centro de Salud Familiar Las Torres;NULL;800500870;5109
867;Centro de Salud Familiar Eduardo Frei Montalva;NULL;800500531;5804
868;Centro de Salud Familiar Chincolco;NULL;332292950;5404
869;Consultorio Modulo Odontológico Simón Bolívar;Calle Limache 1621;322571860;5109
870;Centro de Salud Familiar Juan Bautista Bravo Vega;Calle Las Araucarias 750;322941176;5804
871;Centro de Salud Familiar Reñaca Alto Dr. Jorge Kaplan;Avenida Quinta 875;322873368;5109
872;Hospital Hanga Roa (Isla De Pascua);NULL;322578361;5201
873;Centro de Salud Familiar Raúl Sánchez Bañados;Calle Papudo 655;-1;5401
874;Policlínico Instituto de Seguridad del Trabajo de San Antonio;Calle Independencia 1060;352283115;5601
875;Policlínico Instituto de Seguridad del Trabajo de Quillota;Avenida Condell 563;332315655;5501
876;Instituto Medico Infantil;Avenida Libertad of. 601, Edifico Torres Coraceros 1406;322681260;5109
877;COSAM Los Andes;Calle Bernardo O’Higgins 470;342492674;5301
878;Centro Comunitario de Salud Familiar El Trigal;Calle Aconcagua, Sector El Trigal 926;332298445;5502
879;SAR Plan de Valparaíso;Avenida Colon 1970;322571731;5101
880;COSAM La Calera;Calle Ignacio Carrera Pinto, esq. Zenón Ortiz 423;982956604;5502
881;Centro Comunitario de Salud Familiar Ruta Norte;Calle Teniente Riquelme, Villa La Escuela 230;-1;5501
882;COSAM San Felipe;Calle Sargento Cajales 1900;342492052;5701
883;COSAM Domingo Asún Salazar;Calle Condell 1231;-1;5101
884;Centro Comunitario de Salud Familiar El Polígono;NULL;332298434;5506
885;Laboratorio Clínico Valparaíso Ltda.;Avenida Brasil, Local 1, Piso 1 2222;-1;5101
886;Centro Comunitario de Salud Familiar Estación Las Coimas;NULL;-1;5705
887;Integramédica Viña del Mar;Calle 13 Norte, Piso 4 - 5 853;229387150;5109
888;Laboratorio Clínico Laboclin;Calle Clarencia, local Nº 3 877;-1;5103
889;Centro Odontológico Uno Saluld Dental Valparaíso;Calle Blanco, Piso 1 y 2 1297;-1;5101
890;Centro Odontológico Uno Saluld Dental Viña del Mar;Calle 13 Norte, Edificio Jardín Oriente 798;-1;5109
891;Integramédica Sucursal Plaza Egaña;Avenida Larraín 5862;229387150;13113
892;Centro Médico - PDI;Calle Brown Norte 235;227081326;13120
893;Centro Comunitario de Salud Familiar Beato Padre Hurtado;Calle Parroquia Nuestra Señora del Carmen 551;-1;13125
894;Vacunatorio Pharmavisan;Calle Los Jardines 263;223039400;13120
895;Vacunatorio RENVAC;Calle La Concepción 141;229447441;13123
896;Centro Odontológico Uno Salud Dental Vitacura;Avenida Vitacura, Local 101 5250;6007071010;13132
897;Centro Odontológico Uno Salud Dental Las Condes;Avenida Padre Hurtado Sur, Piso 2 Locales 24-25-26, Centro Punto Vivo Padre Hurtado 1621;6007071010;13114
898;Centro Odontológico Uno Salud Dental San Miguel;Avenida Llano Subercaseaux 3811;6007071010;13130
899;Centro Odontológico Uno Salud Dental Teatinos;Calle Teatinos, Local 335 - 339 333;6007071010;13101
900;Centro Odontológico Uno Salud Dental Puente Alto;Avenida Concha y Toro, Local 4 y 12 al 15 625;6007071010;13201
901;Centro Odontológico Uno Salud Dental Providencia;Avenida Coyancura, Local 6 y 7 2229;6007071010;13123
902;Centro Odontológico Uno Salud Dental Merced;Calle Merced, Piso 2 501;6007071010;13101
903;Centro Odontológico Uno Salud Dental 13113;Avenida Principe de Gales 6938;6007071010;13113
904;Centro Odontológico Uno Salud Dental Hernando de Aguirre;Avenida Hernando de Aguirre, Local 101 215;6007071010;13123
905;Centro Odontológico Uno Salud Dental Maipú;Avenida 5 de Abril, Local 35 33;6007071010;13119
906;Centro Odontológico Uno Salud Dental La Concepción;Avenida La Concepción, Local 102 201;6007071010;13123
907;Centro Odontológico Uno Salud Dental San Bernardo;Calle Eyzaguirre, Piso 6 650;6007071010;13401
908;Centro Odontológico Uno Salud Dental Santa Lucía;Calle Santa Rosa, Local 14 12;6007071010;13101
909;Centro Odontológico Uno Salud Dental Moneda;Calle Moneda 953;6007071010;13101
910;Centro Odontológico Uno Salud Dental La Florida;Calle Froilán Roa 894;6007071010;13110
911;Centro Odontológico Uno Salud Dental Ñuñoa;Avenida Irarrázaval, Local 12 2401;6007071010;13120
912;Centro Odontológico Uno Salud Dental Estación Central;Calle San Francisco de Borja, Local S122-A 122;6007071010;13106
913;Centro Odontológico Uno Salud Dental La Cisterna;Avenida Américo Vespucio, Local 312 al 315 33;6007071010;13109
914;Centro Comunitario de Salud Familiar Buzeta;Avenida Carlos Valdovinos 3955;-1;13102
915;Centro Comunitario de Salud Familiar Alberto Bachelet;Pasaje Cunaco 1424;232444179;13104
916;Centro Comunitario de Salud Familia Martin Henríquez;Calle Martin Henríquez 4537;-1;13129
917;Centro Comunitario de Salud Familiar Salud Plaza México;Calle Huérfanos 4490;222726944;13126
918;Clínica de Cirugía y Estética Edelweiss;Calle Calle Miguel Claro 996;229183695;13123
919;Centro Médico y Dental Matucana;Calle Matucana, Piso 2 727;226813942;13101
920;Centro Comunitario de Salud Familiar Villa Los Presidentes;Avenida Salvador Allende, Villa Los Presidentes 1100;226124470;13601
921;Clínica Milano;Calle Estoril 645;232208310;13114
922;Laboratorio Vidaintegra;Avenida Los Pajaritos, Piso 6 1948;224107400;13119
923;Vacunatorio Mediclown;Calle Collypi 126;223416873;13123
924;Centro Comunitario de Salud Familiar Eduardo Frei Montalva;Calle Victoria 8396;-1;13109
925;Centro Comunitario de Salud Familiar Atacama;Calle Segunda Avenida 1462;-1;13130
926;Centro Clínico Integral Las Lilas;Avenida Manuel Montt 427;222726944;13123
927;Centro de Referencia de Salud Hospital Provincia Cordillera;Calle Eyzaguirre 2061;226123200;13201
928;Centro Comunitario de Salud Familiar Andacollo;Calle Andacollo 1661;-1;13123
929;Centro de Salud Esmeralda;Calle Esmeralda, Piso 2, Oficina 14 1062;228150210;13601
930;Centro de Salud La Araucana Salud;Calle Libertad 592;228321313;13501
931;Centro de Salud La Araucana Salud;Calle Merced 472;229645751;13101
932;Centro Comunitario de Salud Familiar Villa Olímpica;Avenida Salvador 1350;-1;13120
933;Centro Clínico San Bernardo;Calle O'Higgins 237;227199000;13401
934;Centro Médico y Dental ISP;Calle Marathon 1000;225755241;13120
935;Clínica Psiquiátrica Mida;Avenida Gerónimo de Alderete 1109;227556461;13132
936;Centro Médico y Dental Servicio de Bienestar MOP;Calle Morandé 59;224493355;13101
937;Clínica MEDS La Dehesa;Avenida José Alcalde Délano 10581;224996500;13115
938;COSAM CEIF Puente Alto Norte;Avenida Concha y Toro 2531;227975496;13201
939;Clínica Vida Estética;Avenida Eliodoro Yáñez 1759;222112200;13123
940;Servicio Medicina Preventiva del Ejercito;Avenida Libertador Bernardo O'Higgins,Torre 3 Piso 9 1449;226684356;13101
941;Centro Comunitario de Salud Familiar Las Lomas;Avenida Jardin Alto 9057;232422111;13110
942;Centro Médico Medicien;Avenida Américo Vespucio, of. 102, Piso 1 100;224820000;13114
943;Clínica Paris SpA;Avenida Los Leones 465;232446400;13123
944;Centro Comunitario de Salud Familiar Lo Chacón;Pasaje Los Plátanos, Villa Los Álamos 3 124;225688070;13602
945;Clínica Las Condes Peñalolén;Avenida Los Presidentes 8950;-1;13122
946;Laboratorio Medicina Nuclear Bicentenario;Avenida José Miguel Carrera of. 102 - 103 y 104 3840;226924400;13130
947;Centro Médico Clínica Hospital Profesor;Calle Tristán Valdés 66;222996000;13119
948;SAR Oriente María Eugenia Torres;Pasaje Quemchi, Villa Mónaco 1075;-1;13601
949;Clínica Bupa Santiago;Avenida Departamental 1455;226669999;13110
950;Clínica Psiquiatrica Creser;Calle Martin de Zamora 4602;227916915;13114
951;Laboratorio Clínico Metropolitano;Avenida Libertador Bernardo O'Higgins, Depto. 63 776;226324595;13101
952;Laboratorio Clínico Megasalud;Avenida América, Piso 1 654;224257883;13401
953;Laboratorio Clínico Omega;Calle Matucana, Piso 2 727;226813942;13101
954;Consultorio Escuela de Suboficiales de Carabineros de Chile;Calle Rodrigo de Araya 2601;229221357;13118
955;Centro Médico Irarrázaval Pontificia Universidad Católica de Chile;Avenida Irarrázaval 4949;226767000;13120
956;Centro Médico y Dental Antonio Varas del Banco del Estado de Chile;Avenida Providencia 1722;222351440;13123
957;Centro de Referencia de Salud Cordillera Oriente;Avenida Las Torres 5100;225688200;13122
958;Centro de Salud Familiar Dr. Hernán Alessandri;Calle Los Jesuitas 857;227064300;13123
959;Centro de Salud Familiar Dr. Alfonso Leng;Avenida Manuel Montt 303;222359166;13123
960;Centro de Salud Familiar Aguilucho;Calle El Aguilucho 3292;222743516;13123
961;Centro de Salud Familiar Apoquindo;Calle Cerro Altar 6611;227305000;13114
962;Centro de Salud Familiar Aníbal Ariztía;Calle Paúl Harris 1140;227305500;13114
963;Centro de Salud Familiar Lo Barnechea;Avenida El Rodeo 13533;227573442;13115
964;Centro de Salud Familiar Vitacura;Calle Indiana 1195;800500389;13132
965;Centro de Salud Familiar Rosita Renard;Calle Las Encinas 2801;225751100;13120
966;Centro de Salud Familiar Salvador Bustos;Avenida Grecia 4369;225752450;13120
967;Centro de Salud Familiar Félix de Amesti;Calle El Líbano 5557;227192800;13118
968;Centro de Salud Familiar Santa Julia;Calle Santa Julia 2309;226591713;13118
969;Centro de Salud Familiar La Faena;Avenida Oriental 7250;229397200;13122
970;Centro de Salud Familiar San Luis;Calle La Pradera 5370;229397311;13122
971;Centro de Salud Familiar Carol Urzúa Ibáñez;Avenida Consistorial 1960;229397100;13122
972;Centro de Salud Familiar Ossandon;Calle Echenique 8419;226517295;13113
973;Centro de Salud Familiar Lo Hermida;Calle Coronel Alejandro Sepúlveda 6931;229397400;13122
974;Centro de Salud Familiar Padre Alberto Hurtado;Calle Arturo Prat 4345;225739500;13118
975;Centro de Salud Familiar Juan Pablo II;Calle Parinacota 440;224816388;13113
976;Centro de Salud Familiar Cardenal Silva Henríquez;Calle Río Claro 1020;229397500;13122
977;Centro de Salud Familiar Padre Gerardo Whelan;Avenida Litoral 5960;229397600;13122
978;Centro Odontológico Macul;Calle Arturo Prat 4345;225739600;13118
979;Posta de Farellones;NULL;222224591;13115
980;Centro Integramédica Barcelona;Calle Barcelona 2116;226796000;13123
981;Clínica Las Acacias;Avenida Salvador 537;222237977;13123
982;Clínica Mella;Calle Providencia 2608;223730950;13123
983;Centro Servicios Médicos Santa María;Avenida Santa María 410;224613590;13123
984;Clínica Fundación Médica San Cristóbal;Calle Luis Pasteur 5292;227549501;13132
985;Centro Oftalmológico Luis Pasteur;Calle Luis Pasteur 5917;225205900;13132
986;Clínica Universidad de Chile Quilín;Calle Mar Tirreno 3349;229770017;13122
987;Clínica Arauco Salud;NULL;222990299;13114
988;Centro Médico San Joaquín (CEDIUC);Avenida Vicuña 4686;225521765;13118
989;Clínica Astra Providencia;Calle Rancagua 701;222741377;13123
990;Centro Asistencial AChS Egaña;Calle Américo Vespucio 1476;228704000;13122
991;Centro Asistencial AChS 13113;Avenida Jorge 50;222730422;13113
992;Centro Asistencial AChS Las Condes;Avenida Kennedy 5413;228704620;13114
993;Centro Médico Macul;Calle Macul 2555;222373909;13118
994;Centro de Salud Mutual CChC las Tranqueras;Avenida Las Tranqueras 1327;222203803;13132
995;Centro Médico y Dental Megasalud Ñuñoa;Avenida Irarrázaval 2303;223790233;13120
996;Centro Médico y Dental Megasalud Kennedy;Avenida Kennedy 5735;224317737;13114
997;Centro Médico Clínica Santa María La Dehesa;Avenida La Dehesa 1445;223308430;13115
998;Clínica Los Coihues;Avenida Eliodoro Yáñez 1215;222366060;13123
999;Centro Vida Integra;Avenida 11 de Septiembre 2350;224107400;13123
1000;Centro Integra Médica Manquehue;Avenida Manquehue 329;226366666;13114
1001;Centro Médico Clínica Alemana (La Dehesa);Avenida El Rodeo 1908;225861707;13115
1002;Clínica Las Lilas;Avenida Eliodoro Yáñez 2087;226780800;13123
1003;Darvax Salud;Avenida Cristóbal Colón 3018;222287138;13114
1004;Hospital Militar de Santiago;Avenida Larraín 9100;223653000;13113
1005;COSAM 13113;Calle Quillahua 480;225750652;13113
1006;COSAM Macul;Calle Gregorio de la Fuente 3556;226591746;13118
1007;COSAM Ñuñoa;Calle Pichirangui 3650;225750203;13120
1008;COSAM Las Condes;Calle Enrique Foster Sur 153;223358254;13114
1009;COSAM Peñalolén;Avenida Oriental 7250;229397280;13122
1010;COSAM Provisam;Calle Manuel Montt 2051;223414150;13123
1011;COSAM Lo Barnechea;Calle Padre Alfredo Arteaga 1873;229557110;13115
1012;COSAM Vitacura;Calle Indiana 1195;227561178;13132
1013;Centro Comunitario de Salud Familiar Lo Barnechea;Calle Circunvalación Norte 5040;225759872;13115
1014;Centro Comunitario de Salud Familiar General Carol Urzúa Ibáñez;Calle Nueva Vida 2087;229397111;13122
1015;Centro Comunitario de Salud Familiar Dragones de 13113;Calle Dragones de 13113 616;223610102;13113
1016;Centro Comunitario de Salud Familiar Bicentenario;Calle Getsemani 229;229558146;13115
1017;SAPU Aníbal Ariztía;Calle La Escuela 1229;227305584;13114
1018;SAPU Lo Barnechea;Avenida El Rodeo 13533;227573443;13115
1019;SAPU Rosita Renard;Calle Las Encinas 2801;223792284;13120
1020;SAPU Santa Julia;Calle Santa Julia 2309;226591747;13118
1021;SAPU La Faena;Avenida Los Orientales 7250;229397201;13122
1022;SAPU San Luis;Calle Los Cerezos 5556;229397301;13122
1023;SAPU Carol Urzúa Ibáñez;Avenida Consistorial 1960;229397401;13122
1024;SAPU Lo Hermida;Calle Litoral 5960;229397401;13122
1025;SAPU Centro de Urgencia Ñuñoa;Calle Juan Moya 1320;223792430;13120
1026;Clínica Avansalud Providencia;Avenida Salvador 100;223662055;13123
1027;Dirección Previsional de Carabineros de Chile;Calle Santa Beatriz 171;224955784;13123
1028;Laboratorio Clínico Blanco;Avenida Salvador 31;224905500;13123
1029;Química Clínica Especializada;Avenida Salvador 149;222518116;13123
1030;Laboratorio Bionet;Avenida Vicuña Mackenna, Piso 3 4;226853691;13123
1031;Bioánalisis Ltda.;Avenida Bustamante 32;222051976;13123
1032;Dilab;Avenida Vicuña Mackenna, Piso 1 6;222223112;13123
1033;Elsa;Avenida Italia 1056;224763100;13123
1034;San Cristóbal;Calle Luis Pasteur 5292;227549527;13132
1035;Red-Lab;Calle Malaquías Concha 155;222220058;13120
1036;Instituto Oftalmológico Puerta del Sol;Calle Puerta del Sol 36;224115700;13114
1037;Centro de Diagnóstico Integramédica Alto Las Condes;NULL;226796500;13114
1038;Clínica Paris SpA;Calle Hernando de Magallanes 142;222200949;13114
1039;Centro Vida Integra de Las Condes;Avenida Apoquindo 3281;223348806;13114
1040;Centro Mater Esperanza Nueva Limitada;Calle Campo de Deporte 727;222375441;13120
1041;Megasalud;Calle Salvador 100;223695100;13123
1042;VidaIntegra;Avenida Ossa 345;223525100;13113
1043;VidaIntegra (El Bosque Norte);Calle Roger 2800;225779300;13114
1044;Integramédica Las Condes;Calle Nevería 4715;226366666;13114
1045;Integramédica Maipú;Avenida Pajaritos 1790;226366666;13119
1046;Clínica New Clinic;Calle Los Leones 1588;223434100;13123
1047;Centro Vida Integra de Ñuñoa;Avenida Pedro de Valdivia 3505;224107400;13120
1048;Barnafi Krause Diagnóstica;Avenida Andrés Bello 1195;226633400;13123
1049;Centro de Salud Mutual CChC Providencia;Calle Hernán Alessandri 620;222254242;13123
1050;Centro de Salud Dial Médica;Calle Ricardo Lyon 396;222341511;13123
1051;Clínica Corporación de Ayuda al Paciente Mental;Avenida Condell 1890;222336970;13120
1052;Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Sur);Avenida Santa Rosa 3453;-1;13130
1053;PRAIS (S.S Metropolitano Sur);Avenida Santa Rosa 3453;-1;13130
1054;Hospital Barros Luco Trudeau (Santiago, San Miguel);Calle Gran Avenida José Miguel Carrera 3204;225763700;13130
1055;Hospital Dr. Exequiel González Cortés (Santiago, San Miguel);Calle Salvador 364;225765700;13130
1056;Hospital San Luis (Buin);Calle Arturo Prat 240;225765800;13402
1057;Hospital de Enfermedades Infecciosas Dr. Lucio Córdova (Santiago, San Miguel);Calle Gran Avenida José Miguel Carrera 3204;225763700;13130
1058;Hospital Psiquiátrico El Peral (Santiago, Puente Alto);Calle Camilo Henríquez 2451;225766500;13201
1059;Hospital El Pino (Santiago, San Bernardo);Avenida Padre Hurtado 13560;225767600;13401
1060;Centro de Referencia de Salud El Pino;Avenida Los Morros 13560;223874500;13401
1061;Hospital Parroquial (San Bernardo) (D);Calle Libertador Bernardo O'Higgins 4;223732500;13401
1062;Clínica San Miguel;Calle Álvarez de Toledo 943;225510862;13130
1063;Clínica Psiquiátrica Nelly Vergara;Calle Curiñanca 752;223594090;13130
1064;Centro Integramédica San Miguel;Calle El Llano Subercaseaux 3965;226367445;13130
1065;Centro Vida Integra de San Miguel;Calle José Miguel Carrera 6251;224107400;13130
1066;Centro de Salud Mutual CChC San Bernardo;Calle Freire 339;228594343;13401
1067;Clínica Santa Lucía;Calle Victoria 717;223907600;13401
1068;Centro Vida Integra de San Bernardo;Calle Urmeneta 513;224107400;13401
1069;Centro de Salud Mutual CChC Lo Espejo;Avenida Lo Sierra 3200;228542557;13116
1070;Clínica Santa Rosa;Calle Copacabana 493;225524816;13129
1071;Clínica de Cirugía Plástica;Avenida Colón 321;228596291;13401
1072;Clínica Santa Amalia;Calle General Freire 46;225521674;13109
1073;Centro Asistencial AChS Buin;Calle Condell 755;228211490;13402
1074;Centro Asistencial AChS San Bernardo;Calle Eysaguirre 61;228594424;13401
1075;Centro Asistencial AChS San Miguel;Avenida Alcalde 970;225544399;13130
1076;Centro de Salud Mutual CChC Paine;NULL;228242146;13404
1077;Clínica Astra San Miguel;Calle Gran Avenida 5681;225217004;13130
1078;Clínica Astra San Bernardo;Calle O'Higgins 401;228591864;13401
1079;Centro Médico y Dental Megasalud Gran Avenida;Avenida José Miguel Carrera 5728;224257500;13130
1080;Centro Médico y Dental Megasalud San Bernardo;Avenida América 654;224257800;13401
1081;Centro Asistencial AChS Paine;Avenida Presidente Prieto 128;228242564;13404
1082;Consultorio Tantauco;Calle General Tavarías 83;225402940;13105
1083;Consultorio Prefectura Sur;Calle Gran Avenida 6868;229222870;13109
1084;Multimédica Ltda.;Calle Llano Subercaseaux 4005;225514611;13130
1085;San Nicolás;Avenida José Miguel Carrera 5018;225514611;13130
1086;Macromédica;Calle O'Higgins 453;228562978;13401
1087;Nefrolab;Calle Celia Zegers 141;225484166;13109
1088;Radiológico y Laboratorio Santa Lucía;Calle Victoria 411;223907600;13401
1089;Centro de Salud Familiar Barros Luco;Calle Ángel Guarello 1319;224063400;13130
1090;Centro de Salud Familiar San Joaquín;Calle Francisca de Rimini 3223;800500471;13129
1091;Centro de Salud Familiar Recreo;Calle Varas Mena 785;225761436;13130
1092;Centro de Salud Familiar Amador Neghme;Calle Alhué 2085;800500462;13121
1093;Centro de Salud Familiar Villa Sur;Calle Clotario Blest 6035;225214665;13121
1094;Centro de Salud Familiar Arturo Baeza Goñi;Calle Álvarez de Toledo 399;225760800;13129
1095;Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria);Calle Los Comandos 4772;225760800;13121
1096;Centro de Salud Familiar Padre Esteban Gumucio;Avenida Central 281;225250363;13111
1097;Centro de Salud Familiar Clara Estrella;Calle Putre 6868;800500459;13116
1098;Centro de Salud Familiar Julio Acuña Pinzón;Avenida Central Raúl Silva Henríquez 8260;800500460;13116
1099;Centro de Salud Familiar Dra. Mariela Salgado Zepeda;Calle José María Caro 3849;-1;13116
1100;Centro de Salud Familiar Santa Anselma;Calle Fernando de Aragón 8365;800500457;13109
1101;Centro de Salud Familiar Dr. Carlos Lorca Tobar;Calle Claudina Parra 11028;225470523;13105
1102;Centro de Salud Familiar Raúl Cuevas (Ex-San Bernardo);Calle San Alfonso 1202;225769920;13401
1103;Centro de Salud Familiar Cóndores de Chile;Calle Agusto D`Almar 555;800500452;13105
1104;Centro de Salud Familiar Confraternidad;Calle Martín de Solís 14210;800500466;13401
1105;Centro de Salud Familiar Carol Urzúa de San Bernardo;Calle Loncomilla 958;225761251;13401
1106;Centro de Salud Familiar Santa Laura;Calle Indio Gerónimo 10460;800500453;13105
1107;Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine);Avenida General Baquedano 214;-1;13404
1108;Centro de Salud Familiar Dr. Raúl Moya;NULL;-1;13404
1109;Centro de Salud Familiar Maipo;NULL;228221180;13402
1110;Centro de Salud Familiar Calera de Tango;NULL;228557292;13403
1111;Centro de Salud Familiar Santa Teresa de Los Andes;Calle Gustavo Campaña 5380;225761153;13129
1112;Centro de Salud Familiar Dr. Mario Salcedo;Pasaje Mar Báltico 13256;-1;13105
1113;Centro de Salud Familiar Dra. Haydeé López Casoou;Calle Lo Martínez 862;225761451;13105
1114;Centro de Salud Familiar Eduardo Frei Montalva;Avenida Ossa 140;225760900;13109
1115;Centro de Salud Familiar Joan Alsina;Calle Márquez de la Plata 5;-1;13401
1116;Centro de Salud Familiar Canciller Orlando Letelier;Calle Lo Moreno 890;800500454;13105
1117;Centro de Salud Familiar Raúl Brañes F.;Avenida Carlos Condell 1036;-1;13401
1118;Centro de Salud Familiar Edgardo Enríquez Froeden;Avenida Clotario Blest 2650;800500464;13121
1119;Centro de Salud Familiar Juan Pablo II;Calle Santa Marta 276;228592168;13401
1120;Centro de Salud Familiar Alto Jahuel;NULL;-1;13402
1121;Centro de Salud Familiar Los Bajos de San Agustín;NULL;228551600;13403
1122;COSAM El Bosque;Calle Padre Hurtado 11480;228218480;13105
1123;COSAM Pedro Aguirre Cerda;Avenida La Marina 2256;800500020;13121
1124;COSAM San Bernardo;Calle Martín de Solís 14260;225761000;13401
1125;COSAM San Joaquín;Calle Álvarez de Toledo 569;225539035;13129
1126;Centro de Salud Familiar Héctor García;Calle Errázuriz 703;800500475;13402
1127;Centro de Salud Familiar El Manzano;Calle Camino Santa Teresa 1876;225761241;13401
1128;Centro de Imagenología Mamaria Metropolitano;Calle José Miguel Carrera 3204;-1;13130
1129;Centro de Salud Familiar Pueblo Lo Espejo;Avenida Lo Espejo 2891;-1;13116
1130;Posta de Salud Rural Linderos;NULL;-1;13402
1131;Posta de Salud Rural Alto Jahuel;NULL;-1;13402
1132;Posta de Salud Rural Valdivia de Paine;NULL;-1;13402
1133;Posta de Salud Rural Viluco;NULL;-1;13402
1134;Posta de Salud Rural El Recurso;NULL;-1;13402
1135;Posta de Salud Rural Los Morros;NULL;-1;13402
1136;Posta de Salud Rural Pintué;NULL;229363355;13404
1137;Posta de Salud Rural Huelquén;NULL;-1;13404
1138;Posta de Salud Rural Rangue;NULL;229363360;13404
1139;Posta de Salud Rural Abrantes;NULL;229363350;13404
1140;Posta de Salud Rural Chada;NULL;229363380;13404
1141;Posta de Salud Rural Santa Inés;NULL;228552191;13403
1142;COSAM Lo Espejo;Pasaje 24 2379;225170903;13116
